city,year,air_quality_rating
Jyväskylä,2014,Moderate
Jyväskylä,2015,Moderate
Jyväskylä,2016,Moderate
Jyväskylä,2017,Moderate
Jyväskylä,2018,Moderate
Jyväskylä,2019,Moderate
Jyväskylä,2020,Good
Jyväskylä,2021,Good
Järbo,2015,Moderate
Järbo,2016,Moderate
Järbo,2017,Moderate
Järbo,2018,Moderate
Järbo,2019,Moderate
Järbo,2020,Moderate
Järbo,2021,Moderate
Järbo,2022,Moderate
Järvenpää,2015,Moderate
Jílové,2013,Moderate
Jílové,2014,Moderate
Jílové,2015,Moderate
Jílové,2016,Moderate
Jílové,2017,Moderate
Jílové,2018,Moderate
Jílové,2019,Moderate
Jílové,2020,Moderate
Jílové,2021,Moderate
Jöhlingen,2013,Poor
Jöhlingen,2014,Moderate
Jöhlingen,2015,Moderate
Jöhlingen,2016,Moderate
Jöhlingen,2017,Moderate
Jöhlingen,2018,Moderate
Jöhlingen,2019,Moderate
Jöhlingen,2020,Moderate
Jöhlingen,2021,Good
Jönköping,2010,Moderate
Jönköping,2013,Moderate
Jönköping,2014,Moderate
Jönköping,2015,Moderate
Jönköping,2016,Moderate
Jönköping,2017,Moderate
Jönköping,2018,Moderate
Jönköping,2019,Moderate
Jönköping,2020,Moderate
K.maras,2010,Moderate
Kabudarahang,2016,Moderate
Kabul,2019,Moderate
Kadan,2010,Moderate
Kadan,2013,Moderate
Kadan,2014,Moderate
Kadan,2015,Moderate
Kadan,2016,Moderate
Kadan,2017,Moderate
Kadan,2018,Moderate
Kadan,2019,Moderate
Kadan,2020,Moderate
Kadan,2021,Moderate
Kadapa,2020,Moderate
Kaduna,2013,Moderate
"Kaeb, Kep Province",2020,Moderate
"Kaeb, Kep Province",2021,Moderate
Kagoshima city,2012,Moderate
Kagoshima city,2014,Moderate
Kagoshima city,2018,Moderate
Kagoshima city,2019,Moderate
Kahramanmaras,2010,Moderate
Kahramanmaras,2015,Moderate
Kahramanmaras,2016,Moderate
Kahramanmaras,2017,Moderate
Kahramanmaras,2018,Moderate
Kahramanmaras,2019,Moderate
Kahramanmaras,2020,Moderate
"Kahului-Wailuku-Lahaina, HI",2010,Moderate
"Kahului-Wailuku-Lahaina, HI",2011,Moderate
"Kahului-Wailuku-Lahaina, HI",2012,Moderate
"Kahului-Wailuku-Lahaina, HI",2013,Moderate
"Kahului-Wailuku-Lahaina, HI",2014,Moderate
"Kahului-Wailuku-Lahaina, HI",2015,Moderate
"Kahului-Wailuku-Lahaina, HI",2016,Moderate
"Kahului-Wailuku-Lahaina, HI",2017,Moderate
"Kahului-Wailuku-Lahaina, HI",2018,Moderate
"Kahului-Wailuku-Lahaina, HI",2019,Moderate
"Kahului-Wailuku-Lahaina, HI",2020,Moderate
"Kahului-Wailuku-Lahaina, HI",2021,Moderate
Kaiapoi,2012,Moderate
Kaifeng,2014,Moderate
Kaifeng,2015,Moderate
Kaifeng,2016,Moderate
Kaifeng,2017,Moderate
Kaifeng,2018,Moderate
Kaifeng,2020,Moderate
"Kaifu district, changsha",2018,Moderate
"Kaifu district, changsha",2019,Moderate
Kaifu qu,2018,Moderate
Kaifu qu,2019,Moderate
Kaili shi,2015,Moderate
Kaili shi,2016,Moderate
Kaili shi,2018,Moderate
Kaili shi,2019,Moderate
Kaiserslautern,2010,Moderate
Kaiserslautern,2013,Moderate
Kaiserslautern,2014,Moderate
Kaiserslautern,2015,Moderate
Kaiserslautern,2016,Moderate
Kaiserslautern,2017,Moderate
Kaiserslautern,2018,Moderate
Kaiserslautern,2019,Good
Kaiserslautern,2020,Good
Kaiserslautern,2021,Good
Kajaani,2010,Moderate
Kajaani,2013,Moderate
Kajaani,2014,Moderate
Kajaani,2015,Moderate
Kajaani,2016,Moderate
Kajaani,2017,Moderate
Kajaani,2018,Moderate
Kakanj,2018,Moderate
Kakanj,2020,Moderate
Kakanj,2021,Moderate
Kakinada,2012,Moderate
Kakinada,2013,Moderate
Kakinada,2015,Moderate
Kakinada,2020,Moderate
"Kalamazoo-Portage, MI",2010,Moderate
"Kalamazoo-Portage, MI",2011,Moderate
"Kalamazoo-Portage, MI",2012,Moderate
"Kalamazoo-Portage, MI",2013,Moderate
"Kalamazoo-Portage, MI",2014,Moderate
"Kalamazoo-Portage, MI",2015,Moderate
"Kalamazoo-Portage, MI",2016,Moderate
"Kalamazoo-Portage, MI",2017,Moderate
"Kalamazoo-Portage, MI",2018,Moderate
"Kalamazoo-Portage, MI",2019,Moderate
"Kalamazoo-Portage, MI",2020,Moderate
"Kalamazoo-Portage, MI",2021,Moderate
Kalamb,2011,Moderate
Kalamb,2013,Moderate
Kalamb,2014,Moderate
Kalamb,2015,Moderate
Kalfafell,2013,Moderate
Kalimpong,2020,Moderate
Kalinga nagar,2014,Moderate
Kalinowka,2010,Moderate
"Kalispell, MT",2011,Moderate
"Kalispell, MT",2012,Moderate
"Kalispell, MT",2013,Moderate
"Kalispell, MT",2014,Moderate
"Kalispell, MT",2015,Moderate
"Kalispell, MT",2016,Moderate
"Kalispell, MT",2017,Moderate
"Kalispell, MT",2018,Moderate
"Kalispell, MT",2019,Moderate
"Kalispell, MT",2020,Moderate
"Kalispell, MT",2021,Moderate
Kalisz,2010,Moderate
Kalisz,2013,Moderate
Kalisz,2014,Moderate
Kalisz,2015,Moderate
Kalisz,2016,Moderate
Kalisz,2017,Moderate
Kalisz,2018,Moderate
Kalisz,2019,Moderate
Kalisz,2020,Moderate
Kallo,2013,Moderate
Kallo,2014,Moderate
Kallo,2015,Moderate
Kallo,2016,Moderate
Kallo,2017,Moderate
Kallo,2018,Moderate
Kallo,2019,Moderate
Kallo,2020,Moderate
Kalmar,2020,Good
Kalmar,2021,Moderate
Kalwaria Zebrzydowska,2016,Moderate
Kalyani,2015,Moderate
Kalyani,2020,Moderate
Kamarpur,2011,Moderate
Kamarpur,2012,Moderate
Kamarpur,2013,Moderate
Kamarpur,2014,Moderate
Kamarpur,2015,Moderate
Kamen,2013,Moderate
Kamen,2014,Moderate
Kamen,2015,Moderate
Kamen,2016,Moderate
Kamenica,2013,Moderate
Kamenny ujezd,2010,Moderate
Kamenny ujezd,2013,Moderate
Kamenný Újezd,2013,Moderate
Kamenný Újezd,2014,Moderate
Kamenný Újezd,2015,Moderate
Kamenný Újezd,2016,Moderate
Kamenný Újezd,2017,Moderate
Kamenný Újezd,2018,Moderate
Kamenný Újezd,2019,Moderate
Kamenný Újezd,2020,Moderate
Kamenný Újezd,2021,Moderate
Kamienna Góra,2020,Moderate
Kamloops,2013,Moderate
Kamloops,2015,Moderate
Kamloops,2016,Moderate
Kamloops,2017,Moderate
Kamloops,2018,Moderate
Kamloops,2019,Moderate
Kamloops,2020,Moderate
Kamp-Lintfort,2013,Moderate
Kamp-Lintfort,2014,Moderate
Kamp-Lintfort,2015,Moderate
Kamp-Lintfort,2016,Moderate
Kamp-lintfort,2013,Moderate
Kampala,2013,Moderate
Kampala,2017,Moderate
Kampala,2018,Moderate
Kampala,2019,Moderate
Kampinos,2013,Moderate
Kampinos,2014,Moderate
Kampinos,2015,Moderate
Kampinos,2016,Moderate
Kampinos,2017,Moderate
Kampinos,2018,Moderate
Kampinos,2019,Moderate
Kampinos,2020,Moderate
Kampong Cham Province,2020,Moderate
Kampong Cham Province,2021,Moderate
Kampong Chhnang,2020,Moderate
Kampong Chhnang,2021,Moderate
Kampong Thom,2020,Moderate
Kampong Thom,2021,Moderate
Kanchanaburi,2019,Moderate
Kanchanaburi,2021,Moderate
Kangan,2016,Moderate
Kangbashi qu,2018,Moderate
Kangbashi qu,2019,Moderate
Kangding,2015,Moderate
Kangding,2016,Moderate
Kangding shi,2018,Moderate
Kangding shi,2019,Moderate
Kanglung,2011,Moderate
Kanglung,2012,Moderate
Kanglung,2013,Moderate
Kanpur,2011,Moderate
Kanpur,2012,Moderate
Kanpur,2013,Moderate
Kanpur,2014,Moderate
Kanpur,2015,Moderate
Kanpur,2016,Moderate
Kanpur,2017,Moderate
Kanpur,2020,Poor
"Kansas City, MO-KS",2010,Moderate
"Kansas City, MO-KS",2011,Moderate
"Kansas City, MO-KS",2012,Moderate
"Kansas City, MO-KS",2013,Moderate
"Kansas City, MO-KS",2014,Moderate
"Kansas City, MO-KS",2015,Moderate
"Kansas City, MO-KS",2016,Moderate
"Kansas City, MO-KS",2017,Moderate
"Kansas City, MO-KS",2018,Moderate
"Kansas City, MO-KS",2019,Moderate
"Kansas City, MO-KS",2020,Moderate
"Kansas City, MO-KS",2021,Moderate
Kaohsiung,2014,Moderate
Kaohsiung,2018,Moderate
Kaohsiung city,2017,Moderate
"Kapaa, HI",2011,Moderate
"Kapaa, HI",2012,Moderate
"Kapaa, HI",2013,Moderate
"Kapaa, HI",2014,Moderate
"Kapaa, HI",2015,Moderate
"Kapaa, HI",2016,Moderate
"Kapaa, HI",2017,Moderate
"Kapaa, HI",2018,Moderate
"Kapaa, HI",2019,Moderate
"Kapaa, HI",2020,Moderate
"Kapaa, HI",2021,Moderate
Kapakli,2015,Moderate
Kapakli,2016,Moderate
Kapakli,2017,Moderate
Kapakli,2018,Moderate
Kapakli,2019,Moderate
Kapakli,2020,Moderate
Kapellen,2013,Moderate
Kapellen,2014,Moderate
Kapellen,2015,Moderate
Kapellen,2016,Moderate
Kapellen,2017,Moderate
Kapellen,2018,Moderate
Kapellen,2019,Moderate
Kapellen,2020,Moderate
Kapfenberg,2010,Moderate
Kapfenberg,2013,Moderate
Kapfenberg,2014,Moderate
Kapfenberg,2015,Moderate
Kapfenberg,2016,Moderate
Kapfenberg,2017,Moderate
Kapfenberg,2018,Moderate
Kapfenberg,2019,Moderate
Kapfenberg,2020,Moderate
Kapfenberg,2021,Moderate
Karabaglar,2015,Moderate
Karabaglar,2016,Moderate
Karabaglar,2017,Moderate
Karabaglar,2018,Moderate
Karabaglar,2019,Moderate
Karabaglar,2020,Moderate
Karabuk,2010,Moderate
Karabük,2015,Moderate
Karabük,2016,Moderate
Karabük,2017,Moderate
Karabük,2018,Moderate
Karabük,2019,Moderate
Karabük,2020,Moderate
Karachi,2019,Moderate
Karaikal,2014,Moderate
Karaikal,2015,Moderate
Karaikal,2020,Moderate
Karaj,2012,Moderate
Karaj,2016,Moderate
Karaj,2018,Moderate
Karaj,2019,Moderate
Karaj,2020,Moderate
Karaman,2015,Moderate
Karaman,2016,Moderate
Karaman,2017,Moderate
Karaman,2018,Moderate
Karaman,2019,Moderate
Karaman,2020,Moderate
Karamay,2014,Moderate
Karamay,2015,Moderate
Karamay,2016,Moderate
Karamay,2017,Moderate
Karamay,2018,Moderate
Karamay,2020,Moderate
Karatay,2015,Moderate
Karatay,2016,Moderate
Karatay,2017,Moderate
Karatay,2018,Moderate
Karatay,2019,Moderate
Karatay,2020,Moderate
Kardjaly,2010,Moderate
Kardzhali,2013,Moderate
Kardzhali,2014,Moderate
Kardzhali,2015,Moderate
Kardzhali,2016,Moderate
Kardzhali,2017,Moderate
Kardzhali,2018,Moderate
Kardzhali,2019,Moderate
Kardzhali,2020,Moderate
Kardzhali,2021,Moderate
Kardzhali,2022,Moderate
Karhula,2013,Moderate
Karhula,2014,Moderate
Karhula,2015,Moderate
Karhula,2016,Moderate
Karhula,2017,Moderate
Karhula,2018,Moderate
Karhula,2019,Moderate
Karhula,2020,Moderate
Karimnagar,2013,Moderate
Karimnagar,2014,Moderate
Karimnagar,2015,Moderate
Karimnagar,2020,Moderate
Karleby,2013,Moderate
Karlovac,2016,Moderate
Karlovac,2017,Moderate
Karlovac,2018,Moderate
Karlovac,2019,Moderate
Karlovac,2020,Moderate
Karlovy Vary,2015,Moderate
Karlovy Vary,2016,Moderate
Karlovy Vary,2017,Moderate
Karlovy Vary,2018,Moderate
Karlovy Vary,2019,Moderate
Karlovy Vary,2020,Moderate
Karlovy Vary,2021,Moderate
Karlovy vary,2010,Moderate
Karlshamn,2017,Moderate
Karlshamn,2018,Moderate
Karlshamn,2019,Moderate
Karlshamn,2020,Moderate
Karlskrona,2018,Moderate
Karlskrona,2019,Moderate
Karlskrona,2020,Moderate
Karlsruhe,2010,Moderate
Karlsruhe,2013,Moderate
Karlsruhe,2014,Moderate
Karlsruhe,2015,Moderate
Karlsruhe,2016,Moderate
Karlsruhe,2017,Moderate
Karlsruhe,2018,Moderate
Karlsruhe,2019,Moderate
Karlsruhe,2020,Good
Karlsruhe,2021,Good
Karlstad,2013,Moderate
Karlstad,2014,Moderate
Karlstad,2015,Moderate
Karlstad,2016,Moderate
Karlstad,2017,Moderate
Karlstad,2018,Moderate
Karlstad,2019,Moderate
Karlstad,2020,Moderate
Karlstad,2021,Moderate
Karlstad,2022,Moderate
Karme yosef,2016,Moderate
Karme yosef,2017,Moderate
Karme yosef,2018,Moderate
Karme yosef,2019,Moderate
Karme yosef,2020,Moderate
Karme yosef,2021,Moderate
Karmey yossef,2012,Moderate
Karmey yossef,2013,Moderate
Karmey yossef,2014,Moderate
Karmey yossef,2015,Moderate
Karmi'el,2016,Moderate
Karmi'el,2017,Moderate
Karmi'el,2018,Moderate
Karmi'el,2019,Moderate
Karmi'el,2020,Moderate
Karmi'el,2021,Moderate
Karmiyya,2017,Moderate
Karmiyya,2018,Moderate
Karmiyya,2019,Moderate
Karmiyya,2020,Moderate
Karmiyya,2021,Moderate
Karpacz,2010,Moderate
Karpacz,2013,Moderate
Karpacz,2014,Moderate
Karpacz,2015,Moderate
Karpacz,2017,Moderate
Karpenísi,2018,Moderate
Karpenísi,2021,Moderate
Kars,2010,Moderate
Kars,2015,Moderate
Kars,2016,Moderate
Kars,2017,Moderate
Kars,2018,Moderate
Kars,2019,Moderate
Kars,2020,Moderate
Karsiyaka,2015,Moderate
Karsiyaka,2016,Moderate
Karsiyaka,2017,Moderate
Karsiyaka,2018,Moderate
Karsiyaka,2019,Moderate
Karsiyaka,2020,Moderate
Karuo qu,2015,Moderate
Karuo qu,2016,Moderate
Karuo qu,2018,Moderate
Karuo qu,2019,Moderate
Karvina,2010,Moderate
Karvina,2013,Moderate
Karviná,2013,Moderate
Karviná,2014,Moderate
Karviná,2015,Moderate
Karviná,2016,Moderate
Karviná,2017,Moderate
Karviná,2018,Moderate
Karviná,2019,Moderate
Karviná,2020,Moderate
Karviná,2021,Moderate
Karácsond,2019,Moderate
Karácsond,2020,Moderate
Kashgar,2017,Moderate
Kashgar,2018,Moderate
Kashgar,2019,Moderate
Kashi shi,2015,Moderate
Kashi shi,2016,Moderate
Kashi shi,2018,Moderate
Kashi shi,2019,Moderate
Kashipur,2011,Moderate
Kashipur,2013,Moderate
Kashipur,2015,Moderate
Kashipur,2020,Moderate
Kassel,2010,Moderate
Kassel,2013,Moderate
Kassel,2014,Moderate
Kassel,2015,Moderate
Kassel,2016,Moderate
Kassel,2017,Moderate
Kassel,2018,Moderate
Kassel,2019,Good
Kassel,2020,Good
Kassel,2021,Good
Kastamonu,2010,Moderate
Kastamonu,2015,Moderate
Kastamonu,2016,Moderate
Kastamonu,2017,Moderate
Kastamonu,2018,Moderate
Kastamonu,2019,Moderate
Kastamonu,2020,Moderate
Kastrat,2014,Moderate
Kastrat,2015,Moderate
Kastrat,2016,Moderate
Kastrat,2017,Moderate
Kastrat,2018,Moderate
Kastrat,2019,Moderate
Kastrat,2020,Moderate
Kaszów,2016,Moderate
Kaszów,2017,Moderate
Kaszów,2018,Moderate
Kaszów,2019,Moderate
Kaszów,2020,Moderate
Kathar,2013,Moderate
Kathmandu,2013,Moderate
Kathmandu,2016,Moderate
Kathmandu,2017,Moderate
Kathmandu,2018,Moderate
Kathmandu,2019,Moderate
Kathmandu,2020,Moderate
Katni,2020,Moderate
Katowice,2010,Moderate
Katowice,2013,Moderate
Katowice,2014,Poor
Katowice,2015,Poor
Katowice,2016,Poor
Katowice,2017,Poor
Katowice,2018,Poor
Katowice,2019,Poor
Katowice,2020,Moderate
Kaunas,2010,Moderate
Kaunas,2013,Moderate
Kaunas,2014,Moderate
Kaunas,2015,Moderate
Kaunas,2016,Moderate
Kaunas,2017,Moderate
Kaunas,2018,Moderate
Kaunas,2019,Moderate
Kaunas,2020,Moderate
Kaunas,2021,Moderate
Kavadarci,2010,Moderate
Kavadarci,2013,Moderate
Kavadarci,2015,Moderate
Kavadarci,2016,Moderate
Kavadarci,2017,Moderate
Kavadarci,2018,Moderate
Kavadarci,2019,Moderate
Kavadarci,2020,Moderate
Kavadarci,2021,Moderate
Kavala,2019,Moderate
Kavala,2020,Moderate
Kavala,2021,Moderate
Kawasaki,2010,Moderate
Kayseri,2010,Moderate
Kayseri,2015,Moderate
Kayseri,2016,Moderate
Kayseri,2017,Moderate
Kayseri,2018,Moderate
Kayseri,2019,Moderate
Kayseri,2020,Moderate
Kazimkarabekir,2018,Moderate
Kazimkarabekir,2019,Moderate
Kazimkarabekir,2020,Moderate
Kazincbarcika,2010,Moderate
Kazincbarcika,2013,Moderate
Kazincbarcika,2014,Moderate
Kazincbarcika,2015,Moderate
Kazincbarcika,2016,Moderate
Kazincbarcika,2017,Moderate
Kazincbarcika,2018,Moderate
Kazincbarcika,2019,Moderate
Kazincbarcika,2020,Moderate
Kaštel Sucurac,2015,Moderate
Kaštel Sucurac,2016,Moderate
Kaštel Sucurac,2017,Moderate
Kaštel Sucurac,2018,Moderate
Kaštel Sucurac,2019,Moderate
Kaštel Sucurac,2020,Moderate
Kecheng qu,2018,Moderate
Kecheng qu,2019,Moderate
Kecskemet,2010,Moderate
Kecskemet,2011,Moderate
Kecskemet,2013,Moderate
Kecskemét,2013,Moderate
Kecskemét,2014,Moderate
Kecskemét,2015,Moderate
Kecskemét,2016,Moderate
Kecskemét,2017,Moderate
Kecskemét,2018,Moderate
Kecskemét,2019,Moderate
Kecskemét,2020,Moderate
Kedah,2019,Moderate
Kedainiai,2010,Moderate
Kedainiai,2013,Moderate
Kedainiai,2014,Moderate
Kedainiai,2015,Moderate
Kedainiai,2016,Moderate
Kedainiai,2017,Moderate
Kedainiai,2018,Moderate
Kedainiai,2019,Moderate
Kedainiai,2020,Moderate
Kedainiai,2021,Moderate
Kedzierzyn-Kozle,2013,Moderate
Kedzierzyn-Kozle,2014,Moderate
Kedzierzyn-Kozle,2015,Moderate
Kedzierzyn-Kozle,2016,Moderate
Kedzierzyn-Kozle,2017,Moderate
Kedzierzyn-Kozle,2018,Moderate
Kedzierzyn-Kozle,2019,Moderate
Kedzierzyn-Kozle,2020,Moderate
Kedzierzyn-kozle,2010,Moderate
Kedzierzyn-kozle,2013,Moderate
Keelung,2014,Moderate
"Keene, NH",2010,Moderate
"Keene, NH",2011,Moderate
"Keene, NH",2012,Moderate
"Keene, NH",2013,Moderate
"Keene, NH",2014,Moderate
"Keene, NH",2015,Moderate
"Keene, NH",2016,Moderate
"Keene, NH",2017,Moderate
"Keene, NH",2018,Moderate
"Keene, NH",2019,Moderate
"Keene, NH",2020,Moderate
"Keene, NH",2021,Moderate
Keerqin qu,2015,Moderate
Keerqin qu,2016,Moderate
Keerqin qu,2018,Moderate
Keerqin qu,2019,Moderate
Keerqinyouyiqian qi,2015,Moderate
Keerqinyouyiqian qi,2016,Moderate
Keerqinyouyiqian qi,2018,Moderate
Keerqinyouyiqian qi,2019,Moderate
Kefar hasidim alef,2017,Moderate
Kefar hasidim alef,2018,Moderate
Kefar hasidim alef,2019,Moderate
Kefar hasidim alef,2020,Moderate
Kefar hasidim alef,2021,Moderate
Kefar masaryk,2016,Moderate
Kefar masaryk,2018,Moderate
Kefar masaryk,2019,Moderate
Kefar masaryk,2020,Moderate
Kefar masaryk,2021,Moderate
Kefar menahem,2016,Moderate
Kefar menahem,2017,Moderate
Kefar menahem,2018,Moderate
Kefar menahem,2019,Moderate
Kefar menahem,2020,Moderate
Kefar menahem,2021,Moderate
Kefar sava,2018,Moderate
Kefar sava,2019,Moderate
Kefar sava,2020,Moderate
Kefar sava,2021,Moderate
Keflavík,2016,Good
Keflavík,2017,Good
Keflavík,2019,Moderate
Kehl,2010,Moderate
Kehl,2013,Moderate
Kehl,2014,Moderate
Kehl,2015,Moderate
Kehl,2016,Moderate
Kehl,2017,Moderate
Kehl,2018,Moderate
Kehl,2019,Moderate
Kehl,2020,Good
Kehl,2021,Good
Kehlheim,2010,Moderate
Kelamayi qu,2018,Moderate
Kelamayi qu,2019,Moderate
Kelamayi shi,2018,Moderate
Kelamayi shi,2019,Moderate
Kelantan,2019,Moderate
Keldsnor,2010,Moderate
Kelheim,2013,Moderate
Kelheim,2014,Moderate
Kelheim,2015,Moderate
Kelheim,2016,Moderate
Kelheim,2017,Moderate
Kelheim,2018,Moderate
Kelheim,2019,Moderate
Kelheim,2020,Good
Kelheim,2021,Good
Kelowna,2015,Moderate
Kelowna,2016,Good
Kelowna,2017,Good
Kelowna,2018,Moderate
Kelowna,2020,Moderate
Kemalpasa,2018,Moderate
Kemalpasa,2019,Moderate
Kemalpasa,2020,Moderate
Kematen,2010,Moderate
Kematen an der Ybbs,2013,Moderate
Kematen an der Ybbs,2014,Moderate
Kematen an der Ybbs,2015,Moderate
Kematen an der Ybbs,2016,Moderate
Kematen an der Ybbs,2017,Moderate
Kematen an der Ybbs,2018,Moderate
Kematen an der Ybbs,2019,Moderate
Kematen an der Ybbs,2020,Moderate
Kematen an der Ybbs,2021,Moderate
Kematen an der ybbs,2013,Moderate
Kempten (Allgäu),2013,Moderate
Kempten (Allgäu),2014,Moderate
Kempten (Allgäu),2015,Moderate
Kempten (Allgäu),2016,Moderate
Kempten (Allgäu),2017,Moderate
Kempten (Allgäu),2018,Moderate
Kempten (Allgäu),2019,Moderate
Kempten (Allgäu),2020,Moderate
Kempten (Allgäu),2021,Moderate
Kempten (allgäu),2010,Moderate
Kensington and Chelsea,2020,Good
Kentville,2016,Moderate
Kentville,2017,Moderate
Kentville,2018,Moderate
Kentville,2019,Moderate
Kentville,2020,Moderate
Kepez,2020,Moderate
Kerava,2017,Moderate
Kerem maharal,2016,Moderate
Kerem maharal,2017,Moderate
Kerem maharal,2018,Moderate
Kerem maharal,2019,Moderate
Kerem maharal,2020,Moderate
Kerem maharal,2021,Moderate
Kerman,2010,Moderate
Kerman,2011,Moderate
Kerman,2012,Moderate
Kerman,2013,Moderate
Kerman,2016,Moderate
Kerman,2018,Moderate
Kerman,2019,Moderate
Kerman,2020,Moderate
Kermanshah,2010,Moderate
Kermanshah,2011,Moderate
Kermanshah,2016,Moderate
Kermanshah,2018,Moderate
Kermanshah,2019,Moderate
Kermanshah,2020,Moderate
Kesan,2015,Moderate
Kesan,2016,Moderate
Kesan,2017,Moderate
Kesan,2018,Moderate
Kesan,2019,Moderate
Kesan,2020,Moderate
Kestel,2015,Moderate
Kestel,2016,Moderate
Kestel,2017,Moderate
Kestel,2018,Moderate
Kestel,2019,Moderate
Kestel,2020,Moderate
Kety,2015,Moderate
Kezhou,2017,Moderate
Kezhou,2018,Moderate
Khammam,2013,Moderate
Khammam,2015,Moderate
Khammam,2020,Moderate
Khanna,2011,Moderate
Khanna,2012,Moderate
Khanna,2013,Moderate
Khanna,2014,Moderate
Khanna,2015,Moderate
Kharagpur,2020,Poor
Kharaori (Sirhind),2020,Moderate
Khatla,2011,Moderate
Khatla,2012,Moderate
Khatla,2013,Moderate
Khatla,2014,Moderate
Khatla,2015,Moderate
Khliehriat,2013,Moderate
Khliehriat,2014,Moderate
Khliehriat,2015,Moderate
Khliehriat,2020,Moderate
Khominshahr,2016,Moderate
Khon Kaen,2021,Moderate
Khon kaen,2014,Moderate
Khon kaen,2016,Moderate
Khon kaen,2017,Moderate
Khon kaen,2019,Moderate
Khoram Abad,2020,Moderate
Khoram abad,2016,Moderate
Khouribga,2016,Moderate
Khovd,2010,Moderate
Khulna,2010,Moderate
Khulna,2011,Moderate
Khulna,2012,Moderate
Khulna,2013,Moderate
Khulna,2014,Moderate
Khulna,2015,Poor
Khulna,2017,Moderate
Khulna,2018,Moderate
Khuria,2020,Moderate
Khurja,2011,Moderate
Khurja,2012,Moderate
Khurja,2013,Moderate
Khurja,2014,Moderate
Khurja,2015,Moderate
Kicevo,2010,Moderate
Kicevo,2015,Moderate
Kicevo,2016,Moderate
Kicevo,2017,Moderate
Kicevo,2018,Moderate
Kicevo,2019,Moderate
Kicevo,2020,Moderate
Kicevo,2021,Moderate
Kiel,2010,Moderate
Kiel,2013,Moderate
Kiel,2014,Moderate
Kiel,2015,Poor
Kiel,2016,Moderate
Kiel,2017,Moderate
Kiel,2018,Moderate
Kiel,2019,Moderate
Kiel,2020,Good
Kiel,2021,Good
Kielce,2010,Moderate
Kielce,2013,Moderate
Kielce,2014,Moderate
Kielce,2015,Moderate
Kielce,2016,Moderate
Kielce,2017,Moderate
Kielce,2018,Moderate
Kielce,2019,Moderate
Kielce,2020,Moderate
Kieldrecht,2013,Moderate
Kieldrecht,2014,Moderate
Kieldrecht,2015,Moderate
Kieldrecht,2016,Moderate
Kieldrecht,2017,Moderate
Kieldrecht,2018,Moderate
Kieldrecht,2019,Moderate
Kieldrecht,2020,Moderate
Kije,2020,Moderate
Kikinda,2010,Moderate
Kikinda,2013,Moderate
Kikinda,2014,Moderate
Kikinda,2015,Moderate
Kil,2018,Moderate
Kilimli,2020,Moderate
Kilis,2010,Moderate
Kilis,2015,Moderate
Kilis,2016,Moderate
Kilis,2017,Moderate
Kilis,2018,Moderate
Kilis,2019,Moderate
Kilis,2020,Moderate
Kilkenny,2013,Moderate
Kilkenny,2014,Moderate
Kilkenny,2015,Moderate
Kilkenny,2016,Moderate
Kilkenny,2017,Moderate
Kilkenny,2018,Moderate
Kilkenny,2019,Moderate
Kilkenny,2020,Moderate
Kilkenny,2021,Moderate
Killenard,2013,Moderate
Killenard,2015,Moderate
Killenard,2016,Moderate
Killenard,2017,Moderate
Killenard,2018,Moderate
Killenard,2019,Moderate
Killenard,2020,Moderate
Killenard,2021,Moderate
"Kingsport-Bristol-Bristol, TN-VA",2010,Moderate
"Kingsport-Bristol-Bristol, TN-VA",2011,Moderate
"Kingsport-Bristol-Bristol, TN-VA",2012,Moderate
"Kingsport-Bristol-Bristol, TN-VA",2013,Moderate
"Kingsport-Bristol-Bristol, TN-VA",2014,Moderate
"Kingsport-Bristol-Bristol, TN-VA",2015,Moderate
"Kingsport-Bristol-Bristol, TN-VA",2016,Moderate
"Kingsport-Bristol-Bristol, TN-VA",2017,Moderate
"Kingsport-Bristol-Bristol, TN-VA",2018,Moderate
"Kingsport-Bristol-Bristol, TN-VA",2019,Moderate
"Kingsport-Bristol-Bristol, TN-VA",2020,Moderate
"Kingsport-Bristol-Bristol, TN-VA",2021,Moderate
Kingston,2012,Moderate
Kingston,2013,Moderate
Kingston,2014,Moderate
Kingston,2015,Moderate
Kingston,2016,Moderate
Kingston,2017,Moderate
Kingston,2018,Moderate
Kingston,2019,Moderate
Kingston,2020,Moderate
Kingston,2021,Moderate
"Kingston upon Hull, City of",2020,Good
Kingston-upon-Hull,2013,Moderate
Kingston-upon-Hull,2014,Moderate
Kingston-upon-Hull,2015,Moderate
Kingston-upon-Hull,2016,Moderate
Kingston-upon-Hull,2017,Good
Kingston-upon-Hull,2018,Moderate
Kingston-upon-Hull,2019,Moderate
Kinmen,2014,Moderate
Kirchenviertel,2013,Moderate
Kirchenviertel,2014,Moderate
Kirchenviertel,2015,Moderate
Kirchenviertel,2016,Moderate
Kirchenviertel,2017,Moderate
Kirchenviertel,2018,Moderate
Kirchenviertel,2019,Moderate
Kirchenviertel,2020,Moderate
Kirchenviertel,2021,Moderate
Kirikkale,2010,Moderate
Kirikkale,2015,Moderate
Kirikkale,2016,Moderate
Kirikkale,2017,Moderate
Kirikkale,2018,Moderate
Kirikkale,2019,Poor
Kirikkale,2020,Moderate
Kirkkonummi,2019,Moderate
Kirklareli,2010,Moderate
Kirklareli,2015,Moderate
Kirklareli,2016,Moderate
